icao,iata,name,lat,long,country,alt,utcoffset,tzolson
OIGG,RAS,Sardar-e-Jangal Airport,37.323333,49.617778,Iran,-40,3.5,Asia/Tehran
OIHR,AJK,Arak Airport,34.1380996704102,49.8473014831543,Iran,5440,3.5,Asia/Tehran
OIIA,\N,Ghazvin Azadi Airport,35.9520988464355,50.4508018493652,Iran,3769,3.5,Asia/Tehran
OIIC,\N,Kushke Nosrat Airport,34.984001159668,50.8061981201172,Iran,3008,3.5,Asia/Tehran
OIID,\N,Doshan Tappeh Air Base,35.7029991149902,51.4751014709473,Iran,4046,3.5,Asia/Tehran
OIIG,\N,Ghale Morghi Airport,35.6447982788086,51.3806991577148,Iran,3627,3.5,Asia/Tehran
OIII,THR,Mehrabad International Airport,35.6892013549805,51.3134002685547,Iran,3962,3.5,Asia/Tehran
OIIK,GZW,Qazvin Airport,36.240101,50.0471,Iran,4184,3.5,Asia/Tehran
OIIM,\N,Naja Airport,35.7762985229492,50.8810005187988,Iran,4040,3.5,Asia/Tehran
OIKB,BND,Bandar Abbas International Airport,27.2182998657227,56.377799987793,Iran,22,3.5,Asia/Tehran
OIKJ,JYR,Jiroft Airport,28.7269001007,57.67029953,Iran,2663,3.5,Asia/Tehran
OIKK,KER,Kerman Airport,30.2744007111,56.9510993958,Iran,5741,3.5,Asia/Tehran
OIKP,HDR,Havadarya Airport,27.1583003997803,56.1725006103516,Iran,19,3.5,Asia/Tehran
OIKQ,\N,Dayrestan Airport,26.7546005249023,55.902400970459,Iran,45,3.5,Asia/Tehran
OIKY,SYJ,Sirjan Airport,29.5508995056152,55.6726989746094,Iran,5846,3.5,Asia/Tehran
OIMB,XBJ,Birjand Airport,32.8981018066406,59.2661018371582,Iran,4952,3.5,Asia/Tehran
OIMC,CKT,Sarakhs Airport,36.5012016296387,61.0648994445801,Iran,945,3.5,Asia/Tehran
OIMJ,RUD,Shahroud Airport,36.4253005981,55.1041984558,Iran,4215,3.5,Asia/Tehran
OIMT,TCX,Tabas Airport,33.6678009033,56.8927001953,Iran,2312,3.5,Asia/Tehran
OINE,KLM,Kalaleh Airport,37.3833007812,55.4519996643,Iran,425,3.5,Asia/Tehran
OINR,RZR,Ramsar Airport,36.9099006652832,50.6795997619629,Iran,-70,3.5,Asia/Tehran
OISF,FAZ,Fasa Airport,28.8917999267578,53.7233009338379,Iran,4261,3.5,Asia/Tehran
OISJ,JAR,Jahrom Airport,28.5867004395,53.5791015625,Iran,3358,3.5,Asia/Tehran
OISR,LFM,Lamerd Airport,27.3726997375,53.1888008118,Iran,1337,3.5,Asia/Tehran
OISS,SYZ,Shiraz Shahid Dastghaib International Airport,29.5391998291016,52.5898017883301,Iran,4920,3.5,Asia/Tehran
OITK,KHY,Khoy Airport,38.4275016784668,44.9735984802246,Iran,3981,3.5,Asia/Tehran
OITT,TBZ,Tabriz International Airport,38.1338996887207,46.2350006103516,Iran,4459,3.5,Asia/Tehran
OITZ,JWN,Zanjan Airport,36.7737007141,48.3594017029,Iran,5382,3.5,Asia/Tehran
OIYY,AZD,Shahid Sadooghi Airport,31.9048995972,54.2765007019,Iran,4054,3.5,Asia/Tehran
OIZB,ACZ,Zabol Airport,31.0983009338379,61.5438995361328,Iran,1628,3.5,Asia/Tehran
OIZC,ZBR,Konarak Airport,25.4433002472,60.3820991516,Iran,43,3.5,Asia/Tehran
OIZH,ZAH,Zahedan International Airport,29.475700378418,60.9062004089356,Iran,4564,3.5,Asia/Tehran
OIZI,IHR,Iran Shahr Airport,27.2360992432,60.7200012207,Iran,2040,3.5,Asia/Tehran
OIZS,\N,Saravan Airport,27.4193000793457,62.3157997131348,Iran,3930,3.5,Asia/Tehran
OJAI,AMM,Queen Alia International Airport,31.7226009369,35.9931983948,Jordan,2395,2,Asia/Amman
OJAM,ADJ,Amman-Marka International Airport,31.9727001190186,35.9916000366211,Jordan,2555,2,Asia/Amman
OJAQ,AQJ,Aqaba King Hussein International Airport,29.6116008758545,35.0181007385254,Jordan,175,2,Asia/Amman
OJHF,\N,Prince Hassan Air Base,32.160702,37.149399,Jordan,2220,2,Asia/Amman
OJJR,\N,Jerusalem Airport,31.864700317383,35.219200134277,West Bank,2485,2,Asia/Jerusalem
OJMF,OMF,King Hussein Air College,32.3564,36.259201,Jordan,2240,2,Asia/Amman
OKBK,KWI,Kuwait International Airport,29.2266006469727,47.9688987731934,Kuwait,206,3,Asia/Kuwait
OLBA,BEY,Beirut Rafic Hariri International Airport,33.8208999633789,35.4883995056152,Lebanon,87,2,Asia/Beirut
OLKA,KYE,Rene Mouawad Air Base,34.589298248291,36.0112991333008,Lebanon,75,2,Asia/Beirut
OMAA,AUH,Abu Dhabi International Airport,24.4330005645752,54.6511001586914,United Arab Emirates,88,4,Asia/Dubai
OMAD,AZI,Bateen Airport,24.4283008575439,54.4580993652344,United Arab Emirates,16,4,Asia/Dubai
OMAH,\N,Al Hamra Aux Airport,24.0739994049072,52.4636001586914,United Arab Emirates,50,4,Asia/Dubai
OMAJ,\N,Jebel Dhana Airport,24.1874008178711,52.6139984130859,United Arab Emirates,43,4,Asia/Dubai
OMAM,DHF,Al Dhafra Air Base,24.2481994629,54.5476989746,United Arab Emirates,77,4,Asia/Dubai
OMAR,\N,Arzanah Airport,24.7805004119873,52.5598983764648,United Arab Emirates,15,4,Asia/Dubai
OMAS,\N,Das Island Airport,25.1462001800537,52.8736991882324,United Arab Emirates,12,4,Asia/Dubai
OMAZ,\N,Zirku Airport,24.862491607666,53.0771408081055,United Arab Emirates,14,4,Asia/Dubai
OMDB,DXB,Dubai International Airport,25.2527999878,55.3643989563,United Arab Emirates,62,4,Asia/Dubai
OMFJ,FJR,Fujairah International Airport,25.1121997833252,56.3240013122559,United Arab Emirates,152,4,Asia/Dubai
OMRK,RKT,Ras Al Khaimah International Airport,25.6135005950928,55.9388008117676,United Arab Emirates,102,4,Asia/Dubai
OMSJ,SHJ,Sharjah International Airport,25.3285999298096,55.5172004699707,United Arab Emirates,111,4,Asia/Dubai
OOKB,KHS,Khasab Air Base,26.1709995269775,56.2406005859375,Oman,100,4,Asia/Muscat
OOMA,MSH,Masirah Air Base,20.6753997802734,58.8904991149902,Oman,64,4,Asia/Muscat
OOMS,MCT,Muscat International Airport,23.5932998657227,58.2844009399414,Oman,48,4,Asia/Muscat
OOSA,SLL,Salalah Airport,17.0387001037598,54.0913009643555,Oman,73,4,Asia/Muscat
OOTH,TTH,Thumrait Air Base,17.6660003662109,54.024600982666,Oman,1570,4,Asia/Muscat
OPBG,BHW,Bhagatanwala Airport,32.056098938,72.9484024048,Pakistan,600,5,Asia/Karachi
OPFA,LYP,Faisalabad International Airport,31.3649997711182,72.9947967529297,Pakistan,591,5,Asia/Karachi
OPGD,GWD,Gwadar International Airport,25.2332992553711,62.3294982910156,Pakistan,36,5,Asia/Karachi
OPGT,GIL,Gilgit Airport,35.9188003540039,74.3336029052734,Pakistan,4796,5,Asia/Karachi
OPJA,JAG,Shahbaz Air Base,28.284200668335,68.4496994018555,Pakistan,185,5,Asia/Karachi
OPKC,KHI,Jinnah International Airport,24.9065,67.160797,Pakistan,100,5,Asia/Karachi
OPLA,LHE,Alama Iqbal International Airport,31.5216007232666,74.4036026000977,Pakistan,712,5,Asia/Karachi
OPLH,\N,Walton Airport,31.494800567627,74.3461990356445,Pakistan,679,5,Asia/Karachi
OPMA,XJM,Mangla Airport,33.0500984191895,73.6383972167969,Pakistan,902,5,Asia/Karachi
OPMF,MFG,Muzaffarabad Airport,34.3390007019043,73.5085983276367,Pakistan,2691,5,Asia/Karachi
OPMI,MWD,Mianwali Air Base,32.5630989074707,71.5707015991211,Pakistan,690,5,Asia/Karachi
OPMJ,MJD,Moenjodaro Airport,27.3351993560791,68.1430969238281,Pakistan,154,5,Asia/Karachi
OPMR,\N,Masroor Air Base,24.8936004638672,66.9387969970703,Pakistan,35,5,Asia/Karachi
OPMT,MUX,Multan International Airport,30.2031993865967,71.4190979003906,Pakistan,403,5,Asia/Karachi
OPNH,WNS,Shaheed Benazirabad Airport,26.2194,68.390099,Pakistan,95,5,Asia/Karachi
OPOK,\N,Okara Cantonment Airstrip,30.7409992218,73.3576965332,Pakistan,568,5,Asia/Karachi
OPPG,PJG,Panjgur Airport,26.9545001983643,64.1324996948242,Pakistan,3289,5,Asia/Karachi
OPPI,PSI,Pasni Airport,25.2905006408691,63.345100402832,Pakistan,33,5,Asia/Karachi
OPPS,PEW,Peshawar International Airport,33.9939002990723,71.5146026611328,Pakistan,1158,5,Asia/Karachi
OPQS,\N,Qasim Airport,33.5601997375488,73.033203125,Pakistan,1581,5,Asia/Karachi
OPQT,UET,Quetta International Airport,30.2513999938965,66.9377975463867,Pakistan,5267,5,Asia/Karachi
OPRK,RYK,Shaikh Zaid Airport,28.3838996887207,70.2796020507813,Pakistan,271,5,Asia/Karachi
OPRN,\N,Benazir Bhutto International Airport,33.616699,73.099197,Pakistan,1668,5,Asia/Karachi
OPRS,\N,Risalpur Air Base,34.0811004638672,71.9726028442383,Pakistan,1050,5,Asia/Karachi
OPRT,RAZ,Rawalakot Airport,33.8497009277344,73.7981033325195,Pakistan,5479,5,Asia/Karachi
OPSK,SKZ,Sukkur Airport,27.7220001220703,68.7917022705078,Pakistan,196,5,Asia/Karachi
OPSS,SDT,Saidu Sharif Airport,34.8135986328125,72.3527984619141,Pakistan,3183,5,Asia/Karachi
OPSU,SUL,Sui Airport,28.6450996398926,69.1769027709961,Pakistan,763,5,Asia/Karachi
OPTH,BDN,Talhar Airport,24.8414993286133,68.8384017944336,Pakistan,28,5,Asia/Karachi
OPWN,WAF,Wana Airport,32.3046989440918,69.5703964233398,Pakistan,4550,5,Asia/Karachi
OPZB,PZH,Zhob Airport,31.3584003448486,69.4636001586914,Pakistan,4728,5,Asia/Karachi
ORMM,BSR,Basrah International Airport,30.5491008758545,47.6621017456055,Iraq,11,3,Asia/Baghdad
OSAP,ALP,Aleppo International Airport,36.1806983947754,37.2243995666504,Syria,1276,2,Asia/Damascus
OSDI,DAM,Damascus International Airport,33.4114990234375,36.5155982971191,Syria,2020,2,Asia/Damascus
OSDZ,DEZ,Deir ez-Zor Air Base,35.2854,40.175999,Syria,700,2,Asia/Damascus
OSLK,LTK,Bassel Al-Assad International Airport,35.4011001586914,35.9486999511719,Syria,157,2,Asia/Damascus
OSPR,PMS,Palmyra Airport,34.5574,38.316898,Syria,1322,2,Asia/Damascus
OTBD,DIA,Doha International Airport,25.261101,51.565102,Qatar,35,3,Asia/Qatar
PCIS,CIS,Canton Island Airport,-2.76812005043,-171.710006714,Kiribati,9,13,Pacific/Enderbury
PGRO,ROP,Rota International Airport,14.1743001937866,145.24299621582,Northern Mariana Islands,607,10,Pacific/Saipan
PGSN,SPN,Saipan International Airport,15.119,145.729004,Northern Mariana Islands,215,10,Pacific/Saipan
PGUA,UAM,Andersen Air Force Base,13.584,144.929998,Guam,627,10,Pacific/Guam
PGUM,GUM,Antonio B. Won Pat International Airport,13.4834003448,144.796005249,Guam,298,10,Pacific/Guam
PGWT,TIQ,Tinian International Airport,14.9991998672485,145.619003295898,Northern Mariana Islands,271,10,Pacific/Saipan
PKMJ,MAJ,Marshall Islands International Airport,7.06476020812988,171.272003173828,Marshall Islands,6,12,Pacific/Majuro
PKRO,\N,Dyess Army Air Field,9.39688968658,167.470993042,Marshall Islands,9,12,Pacific/Majuro
PKWA,KWA,Bucholz Army Air Field,8.72012042999268,167.731994628906,Marshall Islands,9,12,Pacific/Majuro
PLCH,CXI,Cassidy International Airport,1.98616003990173,-157.350006103516,Kiribati,5,-12,\N
PMDY,MDY,Henderson Field,28.2017002105713,-177.380996704102,Midway Islands,13,-11,Pacific/Midway
PTKK,TKK,Chuuk International Airport,7.46187019348145,151.843002319336,Micronesia,11,10,Pacific/Truk
PTPN,PNI,Pohnpei International Airport,6.98509979248047,158.208999633789,Micronesia,10,11,Pacific/Ponape
PTRO,ROR,Babelthuap Airport,7.36731,134.544236,Palau,176,9,Pacific/Palau
PTSA,KSA,Kosrae International Airport,5.35698,162.957993,Micronesia,11,11,Pacific/Kosrae
PTYA,YAP,Yap International Airport,9.49891,138.082993,Micronesia,91,10,Pacific/Truk
RCBS,KNH,Kinmen Airport,24.4279,118.359001,Taiwan,93,8,Asia/Taipei
RCDC,\N,Pingtung South Airport,22.672399520874,120.46199798584,Taiwan,78,8,Asia/Taipei
RCDI,\N,Longtan Air Base,24.8551006317139,121.237998962402,Taiwan,790,8,Asia/Taipei
RCFN,TTT,Taitung Airport,22.7549991607666,121.101997375488,Taiwan,143,8,Asia/Taipei
RCGI,GNI,Lyudao Airport,22.673900604248,121.466003417969,Taiwan,28,8,Asia/Taipei
RCKH,KHH,Kaohsiung International Airport,22.5771007537842,120.349998474121,Taiwan,31,8,Asia/Taipei
RCKU,CYI,Chiayi Airport,23.461799621582,120.392997741699,Taiwan,85,8,Asia/Taipei
RCLY,KYD,Lanyu Airport,22.0270004272461,121.535003662109,Taiwan,44,8,Asia/Taipei
RCMQ,RMQ,Taichung Ching Chuang Kang Airport,24.2646999359131,120.621002197266,Taiwan,663,8,Asia/Taipei
RCNN,TNN,Tainan Airport,22.9503993988037,120.206001281738,Taiwan,63,8,Asia/Taipei
RCPO,HSZ,Hsinchu Air Base,24.8180007935,120.939002991,Taiwan,26,8,Asia/Taipei
RCQC,MZG,Makung Airport,23.5687007904053,119.627998352051,Taiwan,103,8,Asia/Taipei
RCQS,\N,Chihhang Air Base,22.7931003570557,121.181999206543,Taiwan,121,8,Asia/Taipei
RCSQ,PIF,Pingtung North Airport,22.7001991271973,120.482002258301,Taiwan,97,8,Asia/Taipei
RCSS,TSA,Taipei Songshan Airport,25.0694007873535,121.552001953125,Taiwan,18,8,Asia/Taipei
RCTP,TPE,Taiwan Taoyuan International Airport,25.0777,121.233002,Taiwan,106,8,Asia/Taipei
RCWA,WOT,Wang-an Airport,23.3673725128174,119.502777099609,Taiwan,115,8,Asia/Taipei
RCYU,HUN,Hualien Airport,24.023099899292,121.61799621582,Taiwan,52,8,Asia/Taipei
RJAA,NRT,Narita International Airport,35.7647018433,140.386001587,Japan,141,9,Asia/Tokyo
RJAF,MMJ,Matsumoto Airport,36.1668014526367,137.923004150391,Japan,2182,9,Asia/Tokyo
RJAH,IBR,Hyakuri Airport,36.181098938,140.414993286,Japan,105,9,Asia/Tokyo
RJAM,MUS,Minami Torishima Airport,24.2896995544,153.979003906,Japan,22,9,Asia/Tokyo
RJAW,IWO,Iwo Jima Airport,24.7840003967285,141.322998046875,Japan,384,9,Asia/Tokyo
RJBD,SHM,Nanki Shirahama Airport,33.6622009277,135.363998413,Japan,298,9,Asia/Tokyo
RJBK,\N,Kohnan Airport,34.5908012390137,133.932998657227,Japan,3,9,Asia/Tokyo
RJCB,OBO,Tokachi-Obihiro Airport,42.7332992554,143.216995239,Japan,505,9,Asia/Tokyo
RJCC,CTS,New Chitose Airport,42.7751998901367,141.692001342773,Japan,82,9,Asia/Tokyo
RJCH,HKD,Hakodate Airport,41.7700004578,140.822006226,Japan,151,9,Asia/Tokyo
RJCJ,\N,Chitose Air Base,42.7944984436,141.666000366,Japan,87,9,Asia/Tokyo
RJCM,MMB,Memanbetsu Airport,43.8805999756,144.164001465,Japan,135,9,Asia/Tokyo
RJCN,SHB,Nakashibetsu Airport,43.5774993896,144.960006714,Japan,234,9,Asia/Tokyo
RJCT,\N,Tokachi Airport,42.8904991149902,143.158004760742,Japan,281,9,Asia/Tokyo
RJCW,WKJ,Wakkanai Airport,45.4042015076,141.800994873,Japan,30,9,Asia/Tokyo
RJDB,IKI,Iki Airport,33.7490005493,129.785003662,Japan,41,9,Asia/Tokyo
RJDC,UBJ,Yamaguchi Ube Airport,33.9300003052,131.279006958,Japan,23,9,Asia/Tokyo
RJDT,TSJ,Tsushima Airport,34.2849006653,129.330993652,Japan,213,9,Asia/Tokyo
RJEB,MBE,Monbetsu Airport,44.3039016724,143.404006958,Japan,80,9,Asia/Tokyo
RJEC,AKJ,Asahikawa Airport,43.6707992553711,142.447006225586,Japan,721,9,Asia/Tokyo
RJEO,OIR,Okushiri Airport,42.0717010498,139.432998657,Japan,161,9,Asia/Tokyo
RJER,RIS,Rishiri Airport,45.2420005798,141.186004639,Japan,112,9,Asia/Tokyo
RJFA,\N,Ashiya Airport,33.8830986022949,130.65299987793,Japan,98,9,Asia/Tokyo
RJFC,KUM,Yakushima Airport,30.3855991364,130.658996582,Japan,124,9,Asia/Tokyo
RJFE,FUJ,Fukue Airport,32.6663017272949,128.832992553711,Japan,273,9,Asia/Tokyo
RJFF,FUK,Fukuoka Airport,33.5858993530273,130.45100402832,Japan,32,9,Asia/Tokyo
RJFG,TNE,New Tanegashima Airport,30.6051006317,130.990997314,Japan,768,9,Asia/Tokyo
RJFK,KOJ,Kagoshima Airport,31.8034000396729,130.718994140625,Japan,906,9,Asia/Tokyo
RJFM,KMI,Miyazaki Airport,31.877199173,131.449005127,Japan,20,9,Asia/Tokyo
RJFN,\N,Nyutabaru Airport,32.0835990905762,131.45100402832,Japan,259,9,Asia/Tokyo
RJFO,OIT,Oita Airport,33.4794006348,131.736999512,Japan,19,9,Asia/Tokyo
RJFR,KKJ,Kitakyūshū Airport,33.8459014893,131.035003662,Japan,21,9,Asia/Tokyo
RJFT,KMJ,Kumamoto Airport,32.8372993469238,130.854995727539,Japan,642,9,Asia/Tokyo
RJFU,NGS,Nagasaki Airport,32.9169006348,129.914001465,Japan,15,9,Asia/Tokyo
RJFY,\N,Kanoya Airport,31.3675994873047,130.845001220703,Japan,214,9,Asia/Tokyo
RJFZ,\N,Tsuiki Air Field,33.6850013733,131.039993286,Japan,55,9,Asia/Tokyo
RJKA,ASJ,Amami Airport,28.4305992126465,129.712997436523,Japan,27,9,Asia/Tokyo
RJKB,OKE,Okierabu Airport,27.4255008698,128.701004028,Japan,101,9,Asia/Tokyo
RJKN,TKN,Tokunoshima Airport,27.8363990783691,128.880996704102,Japan,17,9,Asia/Tokyo
RJNF,FKJ,Fukui Airport,36.1427993774,136.223999023,Japan,19,9,Asia/Tokyo
RJNG,QGU,Gifu Airport,35.394100189209,136.869995117188,Japan,128,9,Asia/Tokyo
RJNH,\N,Hamamatsu Airport,34.7501983642578,137.703002929688,Japan,150,9,Asia/Tokyo
RJNK,KMQ,Komatsu Airport,36.3945999145508,136.406997680664,Japan,36,9,Asia/Tokyo
RJNO,OKI,Oki Airport,36.1810989379883,133.324996948242,Japan,311,9,Asia/Tokyo
RJNT,TOY,Toyama Airport,36.6483001708984,137.188003540039,Japan,95,9,Asia/Tokyo
RJNY,\N,Shizuhama Airport,34.812801361084,138.298004150391,Japan,23,9,Asia/Tokyo
RJOA,HIJ,Hiroshima Airport,34.4361000061,132.919006348,Japan,1088,9,Asia/Tokyo
RJOB,OKJ,Okayama Airport,34.7569007874,133.854995728,Japan,806,9,Asia/Tokyo
RJOC,IZO,Izumo Airport,35.4136009216,132.88999939,Japan,15,9,Asia/Tokyo
RJOF,\N,Hofu Airport,34.0346984863281,131.54899597168,Japan,7,9,Asia/Tokyo
RJOH,YGJ,Miho Yonago Airport,35.4921989440918,133.235992431641,Japan,20,9,Asia/Tokyo
RJOK,KCZ,Kōchi Ryōma Airport,33.546101,133.669006,Japan,42,9,Asia/Tokyo
RJOM,MYJ,Matsuyama Airport,33.8272018432617,132.699996948242,Japan,25,9,Asia/Tokyo
RJOO,ITM,Osaka International Airport,34.7854995727539,135.438003540039,Japan,50,9,Asia/Tokyo
RJOR,TTJ,Tottori Airport,35.5301017761,134.167007446,Japan,65,9,Asia/Tokyo
RJOS,TKS,Tokushima Airport/JMSDF Air Base,34.132801,134.606995,Japan,26,9,Asia/Tokyo
RJOT,TAK,Takamatsu Airport,34.2141990662,134.01600647,Japan,607,9,Asia/Tokyo
RJOY,\N,Yao Airport,34.5962982177734,135.602996826172,Japan,39,9,Asia/Tokyo
RJOZ,\N,Ozuki Airport,34.0452995300293,131.052001953125,Japan,13,9,Asia/Tokyo
RJSA,AOJ,Aomori Airport,40.7346992492676,140.690994262695,Japan,664,9,Asia/Tokyo
RJSC,GAJ,Yamagata Airport,38.4118995667,140.371002197,Japan,353,9,Asia/Tokyo
RJSD,SDS,Sado Airport,38.0601997375,138.414001465,Japan,88,9,Asia/Tokyo
RJSH,HHE,Hachinohe Airport,40.5564002990723,141.466003417969,Japan,152,9,Asia/Tokyo
RJSI,HNA,Hanamaki Airport,39.4286003112793,141.134994506836,Japan,297,9,Asia/Tokyo
RJSK,AXT,Akita Airport,39.6156005859375,140.218994140625,Japan,313,9,Asia/Tokyo
RJSM,MSJ,Misawa Air Base,40.7032012939,141.367996216,Japan,119,9,Asia/Tokyo
RJSS,SDJ,Sendai Airport,38.1397018433,140.917007446,Japan,15,9,Asia/Tokyo
RJST,\N,Matsushima Air Base,38.4048995972,141.220001221,Japan,7,9,Asia/Tokyo
RJTA,NJA,Atsugi Naval Air Facility,35.4546012878418,139.449996948242,Japan,205,9,Asia/Tokyo
RJTE,\N,Tateyama Airport,34.987099,139.828995,Japan,10,9,Asia/Tokyo
RJTH,HAC,Hachijojima Airport,33.1150016785,139.785995483,Japan,303,9,Asia/Tokyo
RJTJ,\N,Iruma Air Base,35.8418998718262,139.410995483398,Japan,295,9,Asia/Tokyo
RJTK,\N,Kisarazu Airport,35.3983001708984,139.910003662109,Japan,10,9,Asia/Tokyo
RJTL,\N,Shimofusa Airport,35.798900604248,140.011001586914,Japan,98,9,Asia/Tokyo
RJTO,OIM,Oshima Airport,34.7820014954,139.36000061,Japan,130,9,Asia/Tokyo
RJTR,\N,Kastner Army Heliport,35.5138015747,139.393997192,Japan,360,9,Asia/Tokyo
RJTT,HND,Tokyo Haneda International Airport,35.552299,139.779999,Japan,35,9,Asia/Tokyo
RJTY,OKO,Yokota Air Base,35.7485008239746,139.348007202148,Japan,463,9,Asia/Tokyo
RKJJ,KWJ,Gwangju Airport,35.123173,126.805444,South Korea,39,9,Asia/Seoul
RKJU,CHN,Jeon Ju Airport (G-703),35.87808,127.119112,South Korea,96,9,Asia/Seoul
RKJY,RSU,Yeosu Airport,34.8423004150391,127.616996765137,South Korea,53,9,Asia/Seoul
RKND,\N,Sokcho Airport,38.1426010131836,128.598999023438,South Korea,92,9,Asia/Seoul
RKNN,KAG,Gangneung Airport (K-18),37.753601,128.943915,South Korea,35,9,Asia/Seoul
RKPC,CJU,Jeju International Airport,33.5112991333008,126.49299621582,South Korea,118,9,Asia/Seoul
RKPE,CHF,Jinhae Airbase/Airport (G-813/K-10),35.140248,128.696229,South Korea,8,9,Asia/Seoul
RKPK,PUS,Gimhae International Airport,35.1795005798,128.93800354,South Korea,6,9,Asia/Seoul
RKPU,USN,Ulsan Airport,35.59349823,129.352005005,South Korea,45,9,Asia/Seoul
RKSG,\N,A 511 Airport,36.9622001647949,127.03099822998,South Korea,51,9,Asia/Seoul
RKSM,SSN,Seoul Air Base (K-16),37.444744,127.112718,South Korea,92,9,Asia/Seoul
RKSO,OSN,Osan Air Base,37.090599,127.029999,South Korea,38,9,Asia/Seoul
RKSS,GMP,Gimpo International Airport,37.5583,126.791,South Korea,59,9,Asia/Seoul
RKSW,SWU,Suwon Airport,37.2393989562988,127.00700378418,South Korea,88,9,Asia/Seoul
RKTH,KPO,Pohang Airport (G-815/K-3),35.987955,129.420383,South Korea,70,9,Asia/Seoul
RKTN,TAE,Daegu Airport,35.896872,128.65531,South Korea,116,9,Asia/Seoul
RKTY,YEC,Yecheon Airbase,36.630373,128.34971,South Korea,354,9,Asia/Seoul
ROAH,OKA,Naha Airport,26.1958007812,127.646003723,Japan,12,9,Asia/Tokyo
RODE,\N,Ie Shima Auxiliary Air Base,26.725757598877,127.76490020752,Japan,184,9,Asia/Tokyo
RODN,DNA,Kadena Air Base,26.3556,127.767998,Japan,143,9,Asia/Tokyo
ROIG,ISG,New Ishigaki Airport,24.396389,124.245,Japan,102,9,Asia/Tokyo
ROKJ,UEO,Kumejima Airport,26.3635005950928,126.713996887207,Japan,23,9,Asia/Tokyo
ROMD,MMD,Minami-Daito Airport,25.8465003967,131.263000488,Japan,167,9,Asia/Tokyo
ROMY,MMY,Miyako Airport,24.7828006744,125.294998169,Japan,150,9,Asia/Tokyo
RORK,KTD,Kitadaito Airport,25.9447002411,131.32699585,Japan,80,9,Asia/Tokyo
RORS,SHI,Shimojishima Airport,24.8267002106,125.144996643,Japan,54,9,Asia/Tokyo
RORT,TRA,Tarama Airport,24.6539001465,124.675003052,Japan,36,9,Asia/Tokyo
RORY,RNJ,Yoron Airport,27.0440006256,128.401992798,Japan,52,9,Asia/Tokyo
ROTM,\N,Futenma Marine Corps Air Station,26.274299621582,127.755996704102,Japan,247,9,Asia/Tokyo
ROYN,OGN,Yonaguni Airport,24.4668998718262,122.977996826172,Japan,70,9,Asia/Tokyo
RPLL,MNL,Ninoy Aquino International Airport,14.5086,121.019997,Philippines,75,8,Asia/Manila
RPMC,CBO,Awang Airport,7.1652398109436,124.209999084473,Philippines,189,8,Asia/Manila
RPML,\N,Cagayan De Oro Airport,8.41562,124.611,Philippines,601,8,Asia/Manila
RPMP,PAG,Pagadian Airport,7.83073144787,123.461179733,Philippines,5,8,Asia/Manila
RPMR,GES,General Santos International Airport,6.05800008774,125.096000671,Philippines,505,8,Asia/Manila
