airport_id,icao,iata,name,lat,long,country,alt,utcoffset,tzolson
6157,KREI,,Redlands Municipal Airport,34.0853004455566,-117.146003723145,United States,1571,-8,America/Los_Angeles
6158,KRIR,,Flabob Airport,33.9897003173828,-117.411003112793,United States,764,-8,America/Los_Angeles
6159,KTIW,TIW,Tacoma Narrows Airport,47.26789856,-122.5780029,United States,294,-8,America/Los_Angeles
6160,EDLO,,Oerlinghausen Airport,51.9322204589844,8.66166687011719,Germany,558,1,Europe/Berlin
6161,KJKA,GUF,Jack Edwards Airport,30.29050064,-87.67179871,United States,17,-6,America/Chicago
6162,SEII,IBB,General Villamil Airport,-0.942628026009,-90.9530029297,Ecuador,35,-6,Pacific/Galapagos
6163,LSXB,,Balzers Heliport,47.0681,9.48111,Switzerland,1585,1,Europe/Vaduz
6164,LOGG,,Flugplatz Punitz,47.14653,16.316843,Austria,950,1,Europe/Vienna
6165,UKLH,HMJ,Khmelnytskyi Airport,49.359699,26.933399,Ukraine,1150,2,Europe/Kiev
6166,RJBH,HIW,Hiroshimanishi Airport,34.3669013977051,132.414001464844,Japan,15,9,Asia/Tokyo
6167,YYTA,KYI,Yalata Mission Airport,-31.4706001281738,131.824996948242,Australia,0,9.5,Australia/Adelaide
6168,KHZL,HZL,Hazleton Municipal Airport,40.9868011475,-75.9949035645,United States,1603,-5,America/New_York
6169,KCBE,CBE,Greater Cumberland Regional Airport,39.615398407,-78.7609024048,United States,775,-5,America/New_York
6170,7FA1,,Sugar Loaf Shores Airport,24.6487998962402,-81.5798034667969,United States,4,-5,America/New_York
6171,YWYM,WYN,Wyndham Airport,-15.5114002227783,128.15299987793,Australia,14,8,Australia/Perth
6172,CBW4,YBO,Bob Quinn Lake Airport,56.9667015076,-130.25,Canada,2000,-8,America/Vancouver
6173,HTMR,,Msembe Airport,-7.684811,34.922282,Tanzania,2500,3,Africa/Dar_es_Salaam
6174,UUBC,KLF,Grabtsevo Airport,54.5499992371,36.3666687012,Russia,656,3,Europe/Moscow
6175,KLNR,LNR,Tri-County Regional Airport,43.2117004395,-90.181602478,United States,717,-6,America/Chicago
6176,KPBH,,Price County Airport,45.7089996337891,-90.4024963378906,United States,1497,-6,America/Chicago
6177,KEFT,,Monroe Municipal Airport,42.6148986816406,-89.5904006958008,United States,1086,-6,America/Chicago
6178,KJOT,JOT,Joliet Regional Airport,41.51779938,-88.17549896,United States,582,-6,America/Chicago
6179,KVYS,VYS,Illinois Valley Regional Airport-Walter A Duncan Field,41.351898,-89.153099,United States,654,-6,America/Chicago
6180,KJXN,JXN,Jackson County Reynolds Field,42.2597999573,-84.4593963623,United States,1001,-5,America/New_York
6181,EDAL,,Fuerstenwalde Airport,52.3905982971,14.0972003937,Germany,184,1,Europe/Berlin
6182,EDAV,,Eberswalde-Finow Airport,52.827220916748,13.6936111450195,Germany,121,1,Europe/Berlin
6183,KVVS,,Joseph A. Hardy Connellsville Airport,39.95920181,-79.65709686,United States,1267,-5,America/New_York
6184,KHMZ,,Bedford County Airport,40.08530045,-78.5121994,United States,1162,-5,America/New_York
6185,KLOM,BBX,Wings Field,40.1375007629,-75.2650985718,United States,302,-5,America/New_York
6186,KOBE,OBE,Okeechobee County Airport,27.2628002167,-80.8498001099,United States,34,-5,America/New_York
6187,KSEF,SEF,Sebring Regional Airport,27.45639992,-81.3423996,United States,62,-5,America/New_York
6188,KAVO,AVO,Avon Park Executive Airport,27.59119987,-81.52780151,United States,160,-5,America/New_York
6189,KGIF,GIF,Winter Haven Regional Airport - Gilbert Field,28.062901,-81.753304,United States,145,-5,America/New_York
6190,KZPH,ZPH,Zephyrhills Municipal Airport,28.2282009125,-82.1558990479,United States,90,-5,America/New_York
6191,KOCF,OCF,Ocala International Airport - Jim Taylor Field,29.17259979,-82.22419739,United States,90,-5,America/New_York
6192,KJES,,Jesup Wayne County Airport,31.55400085,-81.88249969,United States,107,-5,America/New_York
6193,K52A,,Madison Municipal Airport,33.6120986938,-83.4604034424,United States,694,-5,America/New_York
6194,KCCO,,Newnan Coweta County Airport,33.3115997314453,-84.7697982788086,United States,970,-5,America/New_York
6195,KHQU,,Thomson-McDuffie County Airport,33.52970123,-82.51650238,United States,501,-5,America/New_York
6196,KAIK,AIK,Aiken Regional Airport,33.649399,-81.684998,United States,528,-5,America/New_York
6197,KCDN,CDN,Woodward Field,34.2835998535,-80.5649032593,United States,302,-5,America/New_York
6198,KLBT,LBT,Lumberton Regional Airport,34.6099014282,-79.0594024658,United States,126,-5,America/New_York
6199,KSOP,SOP,Moore County Airport,35.23740005,-79.3911972,United States,455,-5,America/New_York
6200,KRCZ,,Richmond County Airport,34.8913,-79.759598,United States,358,-5,America/New_York
6201,KDLL,,Baraboo Wisconsin Dells Airport,43.52270126,-89.77020264,United States,979,-6,America/Chicago
6202,KSVH,SVH,Statesville Regional Airport,35.765300750732,-80.953903198242,United States,968,-5,America/New_York
6203,KBUU,,Burlington Municipal Airport,42.6907005310059,-88.3046035766602,United States,779,-6,America/Chicago
6204,KLHV,LHV,William T. Piper Memorial Airport,41.13560104,-77.42230225,United States,556,-5,America/New_York
6205,KPJC,,Zelienople Municipal Airport,40.80160141,-80.16069794,United States,898,-5,America/New_York
6206,KLPR,,Lorain County Regional Airport,41.34429932,-82.17759705,United States,793,-5,America/New_York
6207,KBKL,BKL,Burke Lakefront Airport,41.5175018310547,-81.6832962036133,United States,583,-5,America/New_York
6208,KDKK,DKK,Chautauqua County-Dunkirk Airport,42.49330139,-79.27200317,United States,693,-5,America/New_York
6209,KVAY,LLY,South Jersey Regional Airport,39.9429016113,-74.845703125,United States,53,-5,America/New_York
6210,KLDJ,LDJ,Linden Airport,40.617401123,-74.2445983887,United States,23,-5,America/New_York
6211,KANQ,ANQ,Tri State Steuben County Airport,41.639702,-85.083504,United States,995,-5,America/New_York
6212,KASW,,Warsaw Municipal Airport,41.2747001647949,-85.8401031494141,United States,850,-5,America/New_York
6213,KVNW,,Van Wert County Airport,40.8647003173828,-84.6093978881836,United States,785,-5,America/New_York
6214,KRMY,,Brooks Field,42.2512016296387,-84.9554977416992,United States,941,-5,America/New_York
6215,KGVQ,,Genesee County Airport,43.03170013,-78.16760254,United States,914,-5,America/New_York
6216,KCLW,CLW,Clearwater Air Park,27.9766998291,-82.7586975098,United States,71,-5,America/New_York
6217,FA08,,Orlampa Inc Airport,28.1669998169,-81.8080978394,United Kingdom,139,0,America/New_York
6218,KCGX,CGX,Chicago Meigs Airport,41.8587989807129,-87.6079025268555,United States,593,-6,America/Chicago
6219,KJZP,,Pickens County Airport,34.4533996582031,-84.4573974609375,United States,1535,-5,America/New_York
6220,EDCS,,Saarmund Airport,52.3083343505859,13.1005563735962,Germany,174,1,Europe/Berlin
6221,KCRE,CRE,Grand Strand Airport,33.8116989136,-78.7238998413,United States,32,-5,America/New_York
6222,KIGQ,,Lansing Municipal Airport,41.5349006652832,-87.5295028686523,United States,620,-6,America/Chicago
6223,KRNM,,Ramona Airport,33.0392,-116.915001,United States,1395,-8,America/Los_Angeles
6224,LFGO,,Pont Sur Yonne Airfield,48.289172,3.247912,France,236,1,Europe/Paris
6225,LFGP,,St Florentin Cheu Airfield,47.98019,3.775583,France,351,1,Europe/Paris
6226,LFEW,,Saulieu Liernais Airfield,47.239399,4.26583,France,1722,1,Europe/Paris
6227,LSPO,,Olten Airport,47.3443984985352,7.88944005966187,Switzerland,0,1,Europe/Zurich
6228,LSZC,BXO,Buochs Airport,46.974444,8.396944,Switzerland,1475,1,Europe/Zurich
6229,LSPM,,Ambri Airport,46.512501,8.68978,Switzerland,3241,1,Europe/Zurich
6230,LSML,,Lodrino Air Base,46.2958984375,8.99213027954102,Switzerland,0,1,Europe/Zurich
6231,LKRO,,Roudnice Airport,50.41059875,14.2261,Czech Republic,732,1,Europe/Prague
6232,LKUL,,Usti Nad Labem Airfield,50.699699,13.9697,Czech Republic,791,1,Europe/Prague
6233,LOSM,,Mauterndorf Airport,47.1324996948242,13.6969003677368,Austria,3642,1,Europe/Vienna
6234,LOKN,,Nötsch Im Gailtal Airport,46.5811004638672,13.6291999816895,Austria,1801,1,Europe/Vienna
6235,EDTK,,Sinsheim Airfield,49.2472,8.8938,Germany,525,1,Europe/Berlin
6236,EDGZ,,Weinheim/Bergstraße Airport,49.5675010681152,8.61055564880371,Germany,318,1,Europe/Berlin
6237,LFPE,,Meaux Esbly Airport,48.9277992248535,2.83527994155884,France,217,1,Europe/Paris
6238,LFFH,,Château-Thierry - Belleau Airfield,49.0672,3.35694,France,728,1,Europe/Paris
6239,KOEB,,Branch County Memorial Airport,41.9333992,-85.05259705,United States,959,-5,America/New_York
6240,KWBW,WBW,Wilkes Barre Wyoming Valley Airport,41.2971992493,-75.8511962891,United States,545,-5,America/New_York
6241,KLNN,LNN,Willoughby Lost Nation Municipal Airport,41.6839981079,-81.3897018433,United States,626,-5,America/New_York
6242,RCGM,,Taoyuan Air Base,25.0566005706787,121.244262695313,Taiwan,144,8,Asia/Taipei
6243,BGUM,UMD,Uummannaq Heliport,70.6804279261,-52.1116304398,Greenland,50,-3,America/Godthab
6244,ZBYZ,RLK,Bayannur Tianjitai Airport,40.926,107.7428,China,3400,8,Asia/Shanghai
6245,KFFT,FFT,Capital City Airport,38.18249893,-84.90470123,United States,806,-5,America/New_York
6246,KLEW,LEW,Auburn Lewiston Municipal Airport,44.048500061,-70.2835006714,United States,288,-5,America/New_York
6247,EPIR,,Inowroclaw Military Air Base,52.8293991089,18.3306007385,Poland,259,1,Europe/Warsaw
6248,EPPR,,Pruszcz Gdanski Air Base,54.248001,18.6716,Poland,21,1,Europe/Warsaw
6249,KY72,,Bloyer Field,43.97499847,-90.48349762,United States,966,-6,America/Chicago
6250,KMKY,MRK,Marco Island Executive Airport,25.995001,-81.672501,United States,5,-5,America/New_York
6251,KDRM,DRE,Drummond Island Airport,46.0093002319,-83.7438964844,United States,668,-5,America/New_York
6252,KGDW,GDW,Gladwin Zettel Memorial Airport,43.9706001282,-84.4749984741,United States,776,-5,America/New_York
6253,KLWA,,South Haven Area Regional Airport,42.3512001037598,-86.2556991577148,United States,666,-5,America/New_York
6254,KMFI,MFI,Marshfield Municipal Airport,44.6369018555,-90.1893005371,United States,1277,-6,America/Chicago
6255,KISW,ISW,Alexander Field South Wood County Airport,44.3602981567,-89.8389968872,United States,1021,-6,America/Chicago
6256,KCWI,CWI,Clinton Municipal Airport,41.8311004639,-90.3291015625,United States,708,-6,America/Chicago
6257,KBVY,BVY,Beverly Municipal Airport,42.5842018127,-70.9164962769,United States,107,-5,America/New_York
6258,VI73,,Nagaur Airport,27.2082996368408,73.7114028930664,India,950,5.5,Asia/Calcutta
6259,UUMO,OSF,Ostafyevo International Airport,55.511667,37.507222,Russia,568,3,Europe/Moscow
6260,CYRQ,YRQ,Trois-Rivières Airport,46.3527984619141,-72.6793975830078,Canada,199,-5,America/Toronto
6261,KPOF,POF,Poplar Bluff Municipal Airport,36.773899078369,-90.324897766113,United States,331,-6,America/Chicago
6262,KSMQ,,Somerset Airport,40.6259994506836,-74.6701965332031,United States,105,-5,America/New_York
6263,KEPM,,Eastport Municipal Airport,44.910099029541,-67.0127029418945,United States,45,-5,America/New_York
6264,KEOK,EOK,Keokuk Municipal Airport,40.4598999023,-91.4284973145,United States,671,-6,America/Chicago
6265,EGPT,PSL,Perth/Scone Airport,56.4392013549805,-3.37222003936768,United Kingdom,397,0,Europe/London
6266,EGCK,,Caernarfon Airport,53.101819,-4.337614,United Kingdom,1,0,Europe/London
6267,EDLF,,Grefrath-Niershorst Airport,51.3338890075684,6.35944414138794,Germany,105,1,Europe/Berlin
6268,KSTP,STP,St Paul Downtown Holman Field,44.9345016479492,-93.0599975585938,United States,705,-6,America/Chicago
6269,ESNY,SOO,Söderhamn Airport,61.2615013122559,17.099100112915,Sweden,88,1,Europe/Stockholm
6270,EINC,,Newcastle Aerodrome,53.0710983276367,-6.04527997970581,Ireland,1,0,Europe/Dublin
6271,VLSV,VNA,Saravane Airport,15.7094392077,106.410698891,Laos,574,7,Asia/Vientiane
6272,EDAI,,Segeletz Airport,52.8266677856445,12.5419435501099,Germany,141,1,Europe/Berlin
6273,LEFM,,Fuentemilanos Airport,40.8886108398,-4.23750019073,Spain,3307,1,Europe/Madrid
6274,RJOE,,Akeno Airport,34.5332984924316,136.671997070313,Japan,20,9,Asia/Tokyo
6275,UHPK,,Ust-Kamchatsk Airport,56.2386016845703,162.688003540039,Russia,200,12,Asia/Anadyr
6276,0WI8,,Oconomowoc Airport,43.1389007568359,-88.472297668457,United States,885,-6,America/Chicago
6277,UHPO,,Kozyrevsk Airport,56.0900001525879,159.876663208008,Russia,331,12,Asia/Anadyr
6278,UODD,DKS,Dikson Airport,73.5178070068359,80.3796691894531,Russia,47,7,Asia/Krasnoyarsk
6279,YBEE,,Beverley Airport,-30.1867008209229,139.557998657227,Australia,116,9.5,Australia/Adelaide
6280,EIBN,BYT,Bantry Aerodrome,51.6685981750488,-9.48416996002197,Ireland,7,0,Europe/Dublin
6281,FAAN,,Aliwal North Airport,-30.6800003051758,26.7299995422363,South Africa,4405,2,Africa/Johannesburg
6282,FACO,,Alkantpan Copper Airport,-29.906400680542,22.3166999816895,South Africa,3589,2,Africa/Johannesburg
6283,FAAL,ADY,Alldays Airport,-22.6790008545,29.0555000305,South Africa,2600,2,Africa/Johannesburg
6284,FABR,,Bredasdorp Airport,-34.665,20.0628,South Africa,30,2,Africa/Johannesburg
6285,KHAO,HAO,Butler Co Regional Airport - Hogan Field,39.3638000488,-84.5220031738,United States,633,-5,America/New_York
6286,HKBU,,Bungoma Airport,0.576207995414734,34.5534515380859,Kenya,4726,3,Africa/Nairobi
6287,HKBR,,Bura East Airport,-1.10000002384186,39.9500007629395,Kenya,345,3,Africa/Nairobi
6288,HKBA,,Busia Airport,0.457085013389587,34.1302795410156,Kenya,3989,3,Africa/Nairobi
6289,HKEM,,Embu Airport,-0.57327,37.49726,Kenya,4150,3,Africa/Nairobi
6290,HKGT,,Garba Tula Airport,0.533333,38.516667,Kenya,2000,3,Africa/Nairobi
6291,HKGA,GAS,Garissa Airport,-0.463508009910584,39.6483001708984,Kenya,475,3,Africa/Nairobi
6292,HKHO,HOA,Hola Airport,-1.52199995517731,40.0040016174316,Kenya,195,3,Africa/Nairobi
6293,HKHB,,Homa Bay Airport,-0.600000023841858,34.4669990539551,Kenya,4280,3,Africa/Nairobi
6294,HKIS,,Isiolo Airport,0.338170945644379,37.5916938781738,Kenya,3495,3,Africa/Nairobi
6295,HKKR,KEY,Kericho Airport,-0.3899,35.242093,Kenya,6446,3,Africa/Nairobi
6296,HKKL,ILU,Kilaguni Airport,-2.91060996055603,38.0652008056641,Kenya,2750,3,Africa/Nairobi
6297,FMME,ATJ,Antsirabe Airport,-19.8392214824,47.0637130737,Madagascar,4997,3,Indian/Antananarivo
6298,FMSL,OVA,Bekily Airport,-24.2356947547,45.3045272827,Madagascar,1270,3,Indian/Antananarivo
6299,UUYX,UTS,Ust-Tsylma Airport,65.4372940063,52.2003364563,Russia,262,3,Europe/Moscow
6300,UNBG,RGK,Gorno-Altaysk Airport,51.9667015076,85.8332977295,Russia,965,7,Asia/Krasnoyarsk
6301,KFLD,FLD,Fond du Lac County Airport,43.7711982727,-88.4884033203,United States,808,-6,America/Chicago
6302,KPCZ,,Waupaca Municipal Airport,44.33330154,-89.01979828,United States,840,-6,America/Chicago
6303,KSTE,STE,Stevens Point Municipal Airport,44.5452003479,-89.530296325684,United States,1110,-6,America/Chicago
6304,UHMI,,Mys Shmidta Airport,68.8683013916016,-179.373001098633,Russia,20,12,Asia/Anadyr
6305,UEMA,MQJ,Moma Airport,66.450861,143.261551,Russia,656,11,Asia/Srednekolymsk
6306,KERY,,Luce County Airport,46.3111991882324,-85.4572982788086,United States,869,-5,America/New_York
6307,EDCP,PEF,Peenemünde Airport,54.1577796936,13.7744436264,Germany,7,1,Europe/Berlin
6308,EPGO,,Góraszka Airport,52.184440612793,21.2811107635498,Poland,361,1,Europe/Warsaw
6309,WI1A,CJN,Nusawiru Airport,-7.719895,108.488995,Indonesia,16,7,Asia/Jakarta
6310,KGQQ,GQQ,Galion Municipal Airport,40.7533988953,-82.7238006592,United States,1224,-5,America/New_York
6311,SETI,TPN,Tiputini Airport,-0.776111006736755,-75.5263977050781,Ecuador,997,-5,America/Guayaquil
6312,SESM,PTZ,Rio Amazonas Airport,-1.50523996353,-78.0626983643,Ecuador,3465,-5,America/Guayaquil
6313,KCKV,CKV,Clarksville–Montgomery County Regional Airport,36.6218986511,-87.4150009155,United States,550,-6,America/Chicago
6314,KLPC,LPC,Lompoc Airport,34.665599823,-120.468002319,United States,88,-8,America/Los_Angeles
6315,KMQS,CTH,Chester County G O Carlson Airport,39.97900009,-75.8655014,United States,660,-5,America/New_York
6316,OABT,BST,Bost Airport,31.559700012207,64.3649978637695,Afghanistan,2464,4.5,Asia/Kabul
6317,UBBL,LLK,Lankaran International Airport,38.7463989258,48.8180007935,Azerbaijan,30,4,Asia/Baku
6318,UBBQ,GBB,Gabala International Airport,40.826667,47.7125,Azerbaijan,935,4,Asia/Baku
6319,UBBY,ZTU,Zaqatala International Airport,41.562222,46.667221,Azerbaijan,1279,4,Asia/Baku
6320,KLKP,LKP,Lake Placid Airport,44.2644996643,-73.9618988037,United States,1747,-5,America/New_York
6321,UEMH,KDY,Typliy Klyuch Airport,62.7890014648,136.854995728,Russia,925,9,Asia/Yakutsk
6322,UEMM,GYG,Magan Airport,62.103484,129.545288,Russia,577,9,Asia/Yakutsk
6323,ZUQJ,JIQ,Qianjiang Wulingshan Airport,29.5133333333,108.831111111,China,2075,8,Asia/Shanghai
6324,YXCM,,Cooma Hospital Helipad,-36.242155,149.130147,Russia,2656,10,Australia/Sydney
6325,KAOH,AOH,Lima Allen County Airport,40.706902,-84.026703,United States,975,-5,America/New_York
6326,ZKSD,DSO,Sondok Airport,39.745201,127.473999,North Korea,12,8.5,Asia/Pyongyang
6327,KSSI,SSI,Malcolm McKinnon Airport,31.15180016,-81.39129639,United States,19,-5,America/New_York
6328,KBVI,BFP,Beaver County Airport,40.7724990845,-80.3914031982,United States,1253,-5,America/New_York
6329,KGGE,GGE,Georgetown County Airport,33.3116989136,-79.3196029663,United States,39,-5,America/New_York
6330,KHDI,HDI,Hardwick Field,35.220100402832,-84.8323974609375,United States,874,-5,America/New_York
6331,KRNT,RNT,Renton Municipal Airport,47.4930992126,-122.216003418,United States,32,-8,America/Los_Angeles
6332,KPOC,POC,Brackett Field,34.091598510742,-117.78199768066,United States,1011,-8,America/Los_Angeles
6333,KCTY,CTY,Cross City Airport,29.6354999542,-83.1047973633,United States,42,-5,America/New_York
6334,KCEU,CEU,Oconee County Regional Airport,34.6719017,-82.8864975,United States,892,-5,America/New_York
6335,KBEC,BEC,Beech Factory Airport,37.6944999695,-97.2149963379,United States,1408,-6,America/Chicago
6336,WIMG,,Tabing Airport,-0.874989,100.351997,Indonesia,9,7,Asia/Jakarta
6337,KCZL,,Tom B. David Field,34.45539856,-84.93920135,United States,647,-5,America/New_York
6338,KAJR,,Habersham County Airport,34.49990082,-83.55670166,United States,1448,-5,America/New_York
6339,KGTU,,Georgetown Municipal Airport,30.6788005828857,-97.6793975830078,United States,790,-6,America/Chicago
6340,NY94,,Old Rhinebeck Airport,41.9715004,-73.86289978,United States,323,-5,America/New_York
6341,EGSU,QFO,Duxford Aerodrome,52.090801,0.131944,United Kingdom,125,0,Europe/London
6342,KSNY,SNY,Sidney Municipal-Lloyd W Carr Field,41.10129929,-102.9850006,United States,4313,-7,America/Denver
6343,GA46,,Newnan Hospital Heliport,33.3809013366699,-84.8010025024414,Mali,960,0,Africa/Bamako
6344,YGKL,GKL,Great Keppel Is Airport,-23.1833000183,150.942001343,Australia,21,10,Australia/Brisbane
6345,YRRB,RPB,Roper Bar Airport,-14.734814,134.525485,Australia,92,9.5,Australia/Darwin
6346,YMRT,,Mount Garnet Airport,-17.7000007629395,145.149993896484,Australia,657,10,Australia/Brisbane
6347,YIFL,IFL,Innisfail Airport,-17.5594005584717,146.011993408203,Australia,46,10,Australia/Brisbane
6348,PHJR,JRF,Kalaeloa Airport,21.3074,-158.070009,United States,30,-10,Pacific/Honolulu
6349,OABN,BIN,Bamiyan Airport,34.8170013427734,67.8170013427734,Afghanistan,8367,4.5,Asia/Kabul
6350,ZYBS,NBS,Changbaishan Airport,42.066944,127.602222,China,2874,8,Asia/Shanghai
6351,ZKHM,RGO,Orang Airport,41.428538,129.647555,North Korea,12,8.5,Asia/Pyongyang
6352,YOOM,MOO,Moomba Airport,-28.0993995666504,140.197006225586,Australia,143,9.5,Australia/Adelaide
6353,EPLB,LUZ,Lublin Airport,51.240278,22.713611,Poland,633,1,Europe/Warsaw
6354,K6D9,ECA,Iosco County Airport,44.312801,-83.422302,United States,606,-5,America/New_York
6355,KMDQ,,Madison County Executive Airport-Tom Sharp Jr Field,34.8614006,-86.55750275,United States,756,-6,America/Chicago
6356,KJYO,,Leesburg Executive Airport,39.077999,-77.557503,United States,389,-5,America/New_York
6357,KANE,,Anoka County-Blaine (Janes Field) Airport,45.145,-93.211401,United States,912,-6,America/Chicago
